Alpha,Theta,Device,Sensor0,Visible0,IR0,Sensor1,Visible1,IR1,Sensor2,Visible2,IR2,Sensor3,Visible3,IR3,Sensor4,Visible4,IR4,Sensor5,Visible5,IR5,Sensor6,Visible6,IR6,Sensor7,Visible7,IR7,Sensor8,Visible8,IR8,Sensor9,Visible9,IR9,Sensor10,Visible10,IR10,Sensor11,Visible11,IR11,TempSensor0,Temp0,TempSensor1,Temp1,TempSensor2,Temp2,TempSensor3,Temp3
5,-85,BH1730,ch0,435,419,ch1,379,379,ch2,324,322,ch3,28207,18286,ch4,29145,18744,ch5,27912,17410,ch6,363,314,ch7,486,441,ch8,3379,2420,ch9,828,581,ch10,663,444,ch11,566,390,t0, 0, t1, 0, t2, 0, t3, 0
5,-80,BH1730,ch0,178,147,ch1,207,174,ch2,218,179,ch3,27725,17558,ch4,28463,18520,ch5,27381,17338,ch6,384,375,ch7,4766,2810,ch8,5850,4526,ch9,787,556,ch10,660,444,ch11,530,366,t0, 0, t1, 0, t2, 0, t3, 0
5,-75,BH1730,ch0,160,130,ch1,178,146,ch2,184,146,ch3,27291,16908,ch4,27892,18055,ch5,26707,17271,ch6,630,635,ch7,7367,5617,ch8,8396,6023,ch9,597,423,ch10,609,412,ch11,548,381,t0, 0, t1, 0, t2, 0, t3, 0
5,-70,BH1730,ch0,169,134,ch1,187,151,ch2,182,143,ch3,26923,16409,ch4,27317,17766,ch5,26029,17421,ch6,1189,1138,ch7,9926,7285,ch8,10935,7488,ch9,613,435,ch10,517,352,ch11,526,371,t0, 0, t1, 0, t2, 0, t3, 0
5,-65,BH1730,ch0,176,138,ch1,196,156,ch2,192,148,ch3,26158,16038,ch4,26510,17465,ch5,25048,16625,ch6,6828,3304,ch7,12410,8888,ch8,13501,8953,ch9,785,562,ch10,608,416,ch11,474,334,t0, 0, t1, 0, t2, 0, t3, 0
5,-60,BH1730,ch0,192,146,ch1,218,170,ch2,227,171,ch3,24724,15824,ch4,25417,16512,ch5,23829,15963,ch6,14067,8166,ch7,14795,10357,ch8,15974,10359,ch9,829,597,ch10,688,478,ch11,513,366,t0, 0, t1, 0, t2, 0, t3, 0
5,-55,BH1730,ch0,226,167,ch1,277,209,ch2,299,219,ch3,23271,15188,ch4,24198,15625,ch5,22324,15144,ch6,16857,9909,ch7,17114,11764,ch8,18176,11762,ch9,757,551,ch10,612,435,ch11,462,329,t0, 0, t1, 0, t2, 0, t3, 0
5,-50,BH1730,ch0,259,189,ch1,324,241,ch2,375,265,ch3,21426,14452,ch4,22703,14682,ch5,20799,14401,ch6,18998,12078,ch7,19130,13016,ch8,20058,13049,ch9,647,478,ch10,540,385,ch11,405,298,t0, 0, t1, 0, t2, 0, t3, 0
5,-45,BH1730,ch0,268,195,ch1,315,230,ch2,397,278,ch3,19677,12887,ch4,20966,14125,ch5,19233,13089,ch6,20950,13809,ch7,20752,14042,ch8,21832,14033,ch9,563,423,ch10,460,337,ch11,348,260,t0, 0, t1, 0, t2, 0, t3, 0
5,-40,BH1730,ch0,322,236,ch1,334,245,ch2,374,263,ch3,17745,11341,ch4,19051,12661,ch5,17278,11517,ch6,22815,14989,ch7,22180,14888,ch8,23588,15554,ch9,448,343,ch10,376,283,ch11,334,254,t0, 0, t1, 0, t2, 0, t3, 0
5,-35,BH1730,ch0,384,283,ch1,375,278,ch2,355,253,ch3,15445,10084,ch4,16828,11220,ch5,15212,9386,ch6,24331,15818,ch7,23959,16143,ch8,25228,16527,ch9,378,297,ch10,339,261,ch11,312,240,t0, 0, t1, 0, t2, 0, t3, 0
5,-30,BH1730,ch0,339,254,ch1,336,254,ch2,309,222,ch3,13205,9207,ch4,14606,10207,ch5,12535,7386,ch6,25509,16631,ch7,25512,17243,ch8,26483,17705,ch9,318,255,ch10,307,240,ch11,289,223,t0, 0, t1, 0, t2, 0, t3, 0
5,-25,BH1730,ch0,263,196,ch1,270,202,ch2,273,194,ch3,10890,7784,ch4,12299,8749,ch5,3706,2101,ch6,26278,17123,ch7,26548,17786,ch8,27725,17880,ch9,295,239,ch10,289,227,ch11,269,210,t0, 0, t1, 0, t2, 0, t3, 0
5,-20,BH1730,ch0,277,205,ch1,287,212,ch2,290,202,ch3,8834,6516,ch4,10062,7212,ch5,1131,1010,ch6,26554,17427,ch7,27474,18000,ch8,28532,18005,ch9,286,233,ch10,277,220,ch11,259,203,t0, 0, t1, 0, t2, 0, t3, 0
5,-15,BH1730,ch0,291,214,ch1,302,223,ch2,304,211,ch3,6753,5158,ch4,7639,5496,ch5,661,624,ch6,26955,17711,ch7,27939,18060,ch8,28574,18089,ch9,297,244,ch10,273,218,ch11,249,197,t0, 0, t1, 0, t2, 0, t3, 0
5,-10,BH1730,ch0,325,236,ch1,333,243,ch2,338,232,ch3,4566,3984,ch4,4816,2920,ch5,343,332,ch6,27348,18069,ch7,28005,18163,ch8,28699,18724,ch9,386,338,ch10,319,277,ch11,291,251,t0, 0, t1, 0, t2, 0, t3, 0
5,-5,BH1730,ch0,347,252,ch1,366,264,ch2,375,253,ch3,2421,2061,ch4,436,387,ch5,339,284,ch6,27487,17934,ch7,27959,18031,ch8,28393,18962,ch9,496,465,ch10,488,455,ch11,566,555,t0, 0, t1, 0, t2, 0, t3, 0
5,0,BH1730,ch0,373,269,ch1,394,281,ch2,396,266,ch3,594,510,ch4,437,402,ch5,449,360,ch6,27531,17952,ch7,27939,18039,ch8,28611,18448,ch9,441,397,ch10,478,414,ch11,743,644,t0, 0, t1, 0, t2, 0, t3, 0
5,5,BH1730,ch0,392,282,ch1,416,296,ch2,476,325,ch3,455,450,ch4,417,434,ch5,425,379,ch6,27813,17864,ch7,28168,18158,ch8,28544,18445,ch9,380,348,ch10,398,348,ch11,2892,2243,t0, 0, t1, 0, t2, 0, t3, 0
5,10,BH1730,ch0,423,304,ch1,539,385,ch2,559,379,ch3,192,166,ch4,236,222,ch5,284,232,ch6,27455,18237,ch7,28021,18273,ch8,28121,17891,ch9,439,428,ch10,5268,2771,ch11,5319,4630,t0, 0, t1, 0, t2, 0, t3, 0
5,15,BH1730,ch0,458,327,ch1,530,381,ch2,518,355,ch3,164,136,ch4,186,156,ch5,202,162,ch6,26937,17688,ch7,27569,18525,ch8,27764,18059,ch9,724,677,ch10,8030,5364,ch11,7891,5909,t0, 0, t1, 0, t2, 0, t3, 0
5,20,BH1730,ch0,474,340,ch1,501,362,ch2,442,304,ch3,170,137,ch4,186,155,ch5,184,150,ch6,26171,17890,ch7,27127,17930,ch8,27237,18058,ch9,1156,1011,ch10,10717,7011,ch11,10536,7356,t0, 0, t1, 0, t2, 0, t3, 0
5,25,BH1730,ch0,472,344,ch1,489,362,ch2,421,293,ch3,179,142,ch4,195,160,ch5,193,154,ch6,25254,17096,ch7,26310,17621,ch8,26333,17549,ch9,2175,1708,ch10,13309,8490,ch11,12855,8558,t0, 0, t1, 0, t2, 0, t3, 0
5,30,BH1730,ch0,435,321,ch1,487,362,ch2,459,316,ch3,199,153,ch4,213,171,ch5,213,167,ch6,24238,16514,ch7,25149,16785,ch8,25029,16737,ch9,14039,7578,ch10,15630,9838,ch11,15218,9689,t0, 0, t1, 0, t2, 0, t3, 0
5,35,BH1730,ch0,458,337,ch1,498,363,ch2,484,331,ch3,227,173,ch4,244,192,ch5,254,193,ch6,23299,15890,ch7,24050,15607,ch8,23564,15523,ch9,17254,9756,ch10,18071,11077,ch11,17502,10941,t0, 0, t1, 0, t2, 0, t3, 0
5,40,BH1730,ch0,455,333,ch1,444,322,ch2,427,299,ch3,271,203,ch4,285,217,ch5,319,233,ch6,22098,14826,ch7,22407,14811,ch8,22186,14296,ch9,19401,11684,ch10,20132,12761,ch11,19676,12396,t0, 0, t1, 0, t2, 0, t3, 0
5,50,BH1730,ch0,556,406,ch1,510,373,ch2,445,308,ch3,334,238,ch4,408,300,ch5,522,363,ch6,18754,12938,ch7,18789,12621,ch8,18211,11264,ch9,23363,14849,ch10,23767,14772,ch11,23468,14712,t0, 0, t1, 0, t2, 0, t3, 0
5,55,BH1730,ch0,560,404,ch1,513,372,ch2,455,315,ch3,384,268,ch4,481,349,ch5,621,422,ch6,16815,11603,ch7,16768,11076,ch8,15974,9539,ch9,24852,16075,ch10,25191,15468,ch11,25108,15765,t0, 0, t1, 0, t2, 0, t3, 0
5,60,BH1730,ch0,545,393,ch1,534,384,ch2,483,331,ch3,402,278,ch4,488,347,ch5,648,443,ch6,14949,10515,ch7,14950,9842,ch8,13451,7969,ch9,26292,16962,ch10,26190,16662,ch11,26478,16982,t0, 0, t1, 0, t2, 0, t3, 0
5,65,BH1730,ch0,585,416,ch1,592,419,ch2,530,359,ch3,400,275,ch4,456,322,ch5,603,415,ch6,12745,8737,ch7,12764,8434,ch8,6643,3035,ch9,27338,18232,ch10,26963,17248,ch11,27492,17353,t0, 0, t1, 0, t2, 0, t3, 0
5,70,BH1730,ch0,660,464,ch1,671,467,ch2,600,402,ch3,522,359,ch4,510,359,ch5,539,365,ch6,10434,7515,ch7,10395,7100,ch8,1235,1085,ch9,28110,17934,ch10,27377,17544,ch11,28149,17484,t0, 0, t1, 0, t2, 0, t3, 0
5,75,BH1730,ch0,757,528,ch1,757,520,ch2,671,446,ch3,553,377,ch4,574,409,ch5,502,345,ch6,8111,6194,ch7,7971,5608,ch8,638,615,ch9,28484,18192,ch10,28044,17528,ch11,28532,18010,t0, 0, t1, 0, t2, 0, t3, 0
5,80,BH1730,ch0,875,621,ch1,870,622,ch2,782,539,ch3,611,416,ch4,630,442,ch5,599,413,ch6,5754,4751,ch7,5167,3191,ch8,367,348,ch9,28501,18660,ch10,28585,17544,ch11,28419,18143,t0, 0, t1, 0, t2, 0, t3, 0
5,85,BH1730,ch0,1116,855,ch1,1142,910,ch2,1259,949,ch3,711,483,ch4,689,484,ch5,697,476,ch6,3399,2774,ch7,673,557,ch8,332,292,ch9,28804,18710,ch10,28718,17844,ch11,28871,18457,t0, 0, t1, 0, t2, 0, t3, 0
5,90,BH1730,ch0,1066,796,ch1,1091,831,ch2,1421,1053,ch3,790,537,ch4,780,541,ch5,753,507,ch6,755,657,ch7,474,470,ch8,447,415,ch9,28549,18799,ch10,28420,17957,ch11,28495,18413,t0, 0, t1, 0, t2, 0, t3, 0
5,95,BH1730,ch0,850,633,ch1,1265,868,ch2,3729,2878,ch3,712,484,ch4,708,501,ch5,654,444,ch6,524,502,ch7,450,491,ch8,454,449,ch9,28452,18791,ch10,28206,18287,ch11,28515,18564,t0, 0, t1, 0, t2, 0, t3, 0
5,100,BH1730,ch0,792,639,ch1,5422,3263,ch2,5874,4483,ch3,562,382,ch4,578,412,ch5,532,366,ch6,192,171,ch7,218,192,ch8,280,232,ch9,28358,18869,ch10,28022,17893,ch11,28617,18447,t0, 0, t1, 0, t2, 0, t3, 0
5,105,BH1730,ch0,969,842,ch1,8297,5674,ch2,8191,5768,ch3,577,391,ch4,456,325,ch5,463,322,ch6,170,152,ch7,187,163,ch8,203,170,ch9,27904,18367,ch10,27456,17717,ch11,28354,17851,t0, 0, t1, 0, t2, 0, t3, 0
5,110,BH1730,ch0,1474,1275,ch1,10748,7206,ch2,10439,6927,ch3,678,464,ch4,536,384,ch5,458,321,ch6,174,153,ch7,189,164,ch8,194,162,ch9,27310,18041,ch10,26606,17628,ch11,27796,17630,t0, 0, t1, 0, t2, 0, t3, 0
5,115,BH1730,ch0,6308,2880,ch1,13306,8613,ch2,12675,8020,ch3,703,491,ch4,620,447,ch5,522,369,ch6,181,156,ch7,201,171,ch8,206,169,ch9,26521,17754,ch10,25575,17134,ch11,26851,17484,t0, 0, t1, 0, t2, 0, t3, 0
5,120,BH1730,ch0,14509,7619,ch1,16110,9947,ch2,15112,9286,ch3,663,467,ch4,626,455,ch5,545,388,ch6,197,162,ch7,218,181,ch8,225,180,ch9,25595,17289,ch10,24844,16315,ch11,25836,16970,t0, 0, t1, 0, t2, 0, t3, 0
5,125,BH1730,ch0,16831,9303,ch1,18084,11035,ch2,17419,10538,ch3,693,488,ch4,586,432,ch5,518,373,ch6,211,170,ch7,244,198,ch8,262,205,ch9,24326,16172,ch10,23588,15025,ch11,24413,15865,t0, 0, t1, 0, t2, 0, t3, 0
5,130,BH1730,ch0,18671,11612,ch1,19947,12426,ch2,19581,11807,ch3,632,454,ch4,534,402,ch5,450,332,ch6,232,183,ch7,278,217,ch8,321,247,ch9,22861,15533,ch10,22103,14358,ch11,22675,14634,t0, 0, t1, 0, t2, 0, t3, 0
5,135,BH1730,ch0,20822,13446,ch1,21700,13760,ch2,21450,12673,ch3,555,404,ch4,473,362,ch5,360,270,ch6,262,201,ch7,321,244,ch8,357,266,ch9,21310,14407,ch10,20599,13021,ch11,20721,13304,t0, 0, t1, 0, t2, 0, t3, 0
5,140,BH1730,ch0,22770,14896,ch1,23249,15103,ch2,23438,14346,ch3,467,349,ch4,410,317,ch5,327,250,ch6,314,238,ch7,377,280,ch8,399,292,ch9,19741,13170,ch10,18712,12111,ch11,18715,11966,t0, 0, t1, 0, t2, 0, t3, 0
5,145,BH1730,ch0,24178,15534,ch1,24534,16158,ch2,24992,15243,ch3,356,277,ch4,341,266,ch5,287,219,ch6,361,266,ch7,456,334,ch8,502,365,ch9,17559,12092,ch10,16392,10851,ch11,16307,9770,t0, 0, t1, 0, t2, 0, t3, 0
5,150,BH1730,ch0,25373,16178,ch1,25960,16767,ch2,26090,16228,ch3,285,224,ch4,288,225,ch5,263,201,ch6,403,294,ch7,459,334,ch8,557,407,ch9,15394,10764,ch10,13939,9229,ch11,13673,8078,t0, 0, t1, 0, t2, 0, t3, 0
5,155,BH1730,ch0,26279,17236,ch1,26958,17306,ch2,26885,16330,ch3,265,206,ch4,275,216,ch5,253,195,ch6,431,312,ch7,447,323,ch8,534,388,ch9,13318,9344,ch10,11575,7799,ch11,8124,4308,t0, 0, t1, 0, t2, 0, t3, 0
5,160,BH1730,ch0,26835,17773,ch1,27570,17545,ch2,27320,16713,ch3,260,203,ch4,266,210,ch5,242,188,ch6,439,318,ch7,445,321,ch8,494,357,ch9,11107,7806,ch10,9291,6783,ch11,1430,1208,t0, 0, t1, 0, t2, 0, t3, 0
5,165,BH1730,ch0,27055,18132,ch1,28093,18278,ch2,27582,17389,ch3,296,226,ch4,271,214,ch5,239,186,ch6,412,300,ch7,444,320,ch8,450,330,ch9,8834,6221,ch10,6983,5407,ch11,821,729,t0, 0, t1, 0, t2, 0, t3, 0
5,170,BH1730,ch0,27214,17850,ch1,28377,17806,ch2,27663,17713,ch3,429,357,ch4,341,318,ch5,297,258,ch6,387,282,ch7,432,310,ch8,436,317,ch9,6357,4780,ch10,4356,3142,ch11,436,401,t0, 0, t1, 0, t2, 0, t3, 0
5,175,BH1730,ch0,26963,17814,ch1,28174,17884,ch2,27571,17873,ch3,599,546,ch4,526,521,ch5,588,564,ch6,386,281,ch7,420,298,ch8,447,320,ch9,3849,2947,ch10,890,653,ch11,326,289,t0, 0, t1, 0, t2, 0, t3, 0
5,180,BH1730,ch0,26848,17529,ch1,27756,17764,ch2,27456,17359,ch3,562,495,ch4,527,481,ch5,779,677,ch6,376,271,ch7,407,287,ch8,434,308,ch9,830,684,ch10,459,390,ch11,381,334,t0, 0, t1, 0, t2, 0, t3, 0
10,-180,BH1730,ch0,28893,19102,ch1,30148,19177,ch2,29496,18867,ch3,965,922,ch4,2037,1698,ch5,4187,3594,ch6,377,280,ch7,373,273,ch8,367,270,ch9,3982,3361,ch10,1523,1362,ch11,707,678,t0, 0, t1, 0, t2, 0, t3, 0
10,-175,BH1730,ch0,28285,19024,ch1,29806,19136,ch2,29134,18302,ch3,828,786,ch4,4845,3323,ch5,5998,4738,ch6,389,290,ch7,383,281,ch8,373,275,ch9,2338,1933,ch10,1314,1252,ch11,794,775,t0, 0, t1, 0, t2, 0, t3, 0
10,-170,BH1730,ch0,28025,18934,ch1,29323,19064,ch2,28779,17780,ch3,715,689,ch4,7423,5447,ch5,8145,5745,ch6,401,301,ch7,391,287,ch8,377,279,ch9,1116,1257,ch10,845,1029,ch11,815,868,t0, 0, t1, 0, t2, 0, t3, 0
10,-165,BH1730,ch0,27699,18914,ch1,28817,18916,ch2,28011,17878,ch3,1170,1084,ch4,10056,6829,ch5,10393,6981,ch6,422,321,ch7,401,296,ch8,383,285,ch9,708,827,ch10,542,676,ch11,654,704,t0, 0, t1, 0, t2, 0, t3, 0
10,-160,BH1730,ch0,27417,18593,ch1,28742,18328,ch2,27240,18057,ch3,2940,2123,ch4,12806,8322,ch5,12757,8359,ch6,450,346,ch7,421,312,ch8,391,292,ch9,345,332,ch10,291,259,ch11,335,276,t0, 0, t1, 0, t2, 0, t3, 0
10,-155,BH1730,ch0,26854,18056,ch1,28184,17946,ch2,26566,17386,ch3,15193,8222,ch4,15599,9798,ch5,15206,9733,ch6,480,373,ch7,440,330,ch8,403,301,ch9,200,160,ch10,203,158,ch11,232,181,t0, 0, t1, 0, t2, 0, t3, 0
10,-150,BH1730,ch0,25966,17304,ch1,27355,17186,ch2,25848,16185,ch3,18815,10549,ch4,18130,11011,ch5,17482,10951,ch6,468,365,ch7,454,343,ch8,410,308,ch9,205,159,ch10,214,164,ch11,220,172,t0, 0, t1, 0, t2, 0, t3, 0
10,-145,BH1730,ch0,24839,16463,ch1,26006,16364,ch2,24504,14723,ch3,21220,12311,ch4,20255,12682,ch5,19856,12645,ch6,432,331,ch7,429,322,ch8,412,312,ch9,228,175,ch10,241,181,ch11,250,195,t0, 0, t1, 0, t2, 0, t3, 0
10,-140,BH1730,ch0,23527,15799,ch1,24576,16005,ch2,22960,14085,ch3,23240,14295,ch4,22317,13956,ch5,22229,14112,ch6,486,375,ch7,435,324,ch8,398,299,ch9,244,187,ch10,270,202,ch11,276,212,t0, 0, t1, 0, t2, 0, t3, 0
10,-135,BH1730,ch0,21958,14526,ch1,22648,15410,ch2,21182,13141,ch3,25037,15560,ch4,24207,15223,ch5,24171,15254,ch6,577,448,ch7,494,374,ch8,427,319,ch9,255,194,ch10,274,203,ch11,303,227,t0, 0, t1, 0, t2, 0, t3, 0
10,-130,BH1730,ch0,20138,13111,ch1,20776,14348,ch2,19161,11711,ch3,26284,16889,ch4,26038,16114,ch5,25741,16079,ch6,608,480,ch7,550,409,ch8,437,334,ch9,295,222,ch10,337,248,ch11,371,279,t0, 0, t1, 0, t2, 0, t3, 0
10,-125,BH1730,ch0,18195,11693,ch1,18851,12276,ch2,17039,10139,ch3,27483,18372,ch4,27664,16752,ch5,27174,16784,ch6,530,425,ch7,467,365,ch8,387,300,ch9,338,254,ch10,367,268,ch11,383,285,t0, 0, t1, 0, t2, 0, t3, 0
10,-120,BH1730,ch0,16061,10545,ch1,16867,10838,ch2,14776,8317,ch3,28603,18823,ch4,28911,18061,ch5,28078,18011,ch6,413,332,ch7,361,285,ch8,330,255,ch9,357,267,ch10,381,278,ch11,394,291,t0, 0, t1, 0, t2, 0, t3, 0
10,-115,BH1730,ch0,13689,9498,ch1,14814,9340,ch2,11912,6800,ch3,29307,18712,ch4,29640,19447,ch5,29167,19178,ch6,332,265,ch7,313,249,ch8,298,231,ch9,353,261,ch10,387,280,ch11,403,296,t0, 0, t1, 0, t2, 0, t3, 0
10,-110,BH1730,ch0,11525,8329,ch1,12567,7894,ch2,3796,2438,ch3,29836,18869,ch4,30304,20158,ch5,29816,19613,ch6,350,277,ch7,329,275,ch8,303,241,ch9,358,265,ch10,368,262,ch11,386,281,t0, 0, t1, 0, t2, 0, t3, 0
10,-105,BH1730,ch0,9525,7139,ch1,10274,6644,ch2,957,832,ch3,30068,19131,ch4,30732,19986,ch5,29817,18900,ch6,493,427,ch7,499,550,ch8,551,544,ch9,383,283,ch10,378,269,ch11,372,268,t0, 0, t1, 0, t2, 0, t3, 0
10,-100,BH1730,ch0,7586,5917,ch1,7784,5098,ch2,453,436,ch3,30358,18966,ch4,31067,19753,ch5,29936,18671,ch6,838,921,ch7,790,1022,ch8,978,1138,ch9,421,309,ch10,415,294,ch11,408,296,t0, 0, t1, 0, t2, 0, t3, 0
10,-95,BH1730,ch0,5674,4883,ch1,5186,3050,ch2,477,442,ch3,30415,19247,ch4,31444,19894,ch5,30102,18470,ch6,921,906,ch7,1495,1383,ch8,2024,1606,ch9,471,347,ch10,438,311,ch11,438,320,t0, 0, t1, 0, t2, 0, t3, 0
10,-90,BH1730,ch0,3848,3401,ch1,1360,1154,ch2,629,609,ch3,30258,19326,ch4,31575,20136,ch5,29895,18869,ch6,850,812,ch7,1492,1495,ch8,3618,3215,ch9,534,393,ch10,478,337,ch11,460,334,t0, 0, t1, 0, t2, 0, t3, 0
10,-85,BH1730,ch0,2099,1754,ch1,1161,1199,ch2,712,735,ch3,29911,19424,ch4,31309,19886,ch5,29861,18754,ch6,722,668,ch7,4936,2961,ch8,5926,4706,ch9,570,423,ch10,498,352,ch11,459,331,t0, 0, t1, 0, t2, 0, t3, 0
10,-80,BH1730,ch0,880,1069,ch1,773,986,ch2,720,854,ch3,29731,19208,ch4,30816,19897,ch5,29465,19016,ch6,635,620,ch7,7393,5422,ch8,8415,6067,ch9,577,429,ch10,510,360,ch11,458,331,t0, 0, t1, 0, t2, 0, t3, 0
10,-75,BH1730,ch0,429,463,ch1,460,561,ch2,471,496,ch3,29297,18379,ch4,30373,19703,ch5,28782,18524,ch6,921,915,ch7,9981,7137,ch8,10846,7411,ch9,511,382,ch10,502,357,ch11,464,339,t0, 0, t1, 0, t2, 0, t3, 0
10,-70,BH1730,ch0,202,165,ch1,245,211,ch2,255,205,ch3,28759,17921,ch4,29612,18977,ch5,28030,18285,ch6,2135,1643,ch7,12467,8715,ch8,13356,8815,ch9,516,388,ch10,455,324,ch11,438,321,t0, 0, t1, 0, t2, 0, t3, 0
10,-65,BH1730,ch0,199,156,ch1,219,176,ch2,224,176,ch3,27729,16958,ch4,28528,18611,ch5,27086,17334,ch6,13271,7540,ch7,14907,10338,ch8,15851,10201,ch9,597,456,ch10,507,365,ch11,437,318,t0, 0, t1, 0, t2, 0, t3, 0
10,-60,BH1730,ch0,215,166,ch1,238,190,ch2,240,187,ch3,26487,16838,ch4,27429,17770,ch5,25989,16214,ch6,16615,9514,ch7,17147,11812,ch8,18267,11487,ch9,640,493,ch10,578,424,ch11,484,356,t0, 0, t1, 0, t2, 0, t3, 0
10,-55,BH1730,ch0,237,181,ch1,260,205,ch2,257,198,ch3,24979,16450,ch4,26102,17170,ch5,24287,15863,ch6,19186,11348,ch7,19360,13246,ch8,20176,12807,ch9,612,472,ch10,515,382,ch11,424,312,t0, 0, t1, 0, t2, 0, t3, 0
10,-50,BH1730,ch0,251,195,ch1,276,218,ch2,276,210,ch3,23328,15493,ch4,24577,15917,ch5,22679,15227,ch6,21159,13226,ch7,21194,14554,ch8,21975,14153,ch9,509,394,ch10,451,336,ch11,405,303,t0, 0, t1, 0, t2, 0, t3, 0
10,-45,BH1730,ch0,257,198,ch1,285,222,ch2,295,224,ch3,21637,14229,ch4,23057,15214,ch5,21043,14032,ch6,23012,15025,ch7,22731,15282,ch8,23782,15307,ch9,493,385,ch10,468,354,ch11,371,281,t0, 0, t1, 0, t2, 0, t3, 0
10,-40,BH1730,ch0,285,219,ch1,295,229,ch2,301,224,ch3,19706,12742,ch4,21248,14057,ch5,19360,12511,ch6,24686,15981,ch7,24147,16258,ch8,25566,16694,ch9,486,384,ch10,416,318,ch11,376,288,t0, 0, t1, 0, t2, 0, t3, 0
10,-35,BH1730,ch0,320,246,ch1,320,247,ch2,307,225,ch3,17463,11635,ch4,19219,12607,ch5,17505,10438,ch6,26332,17335,ch7,25979,17345,ch8,27204,17552,ch9,424,335,ch10,378,291,ch11,356,276,t0, 0, t1, 0, t2, 0, t3, 0
10,-30,BH1730,ch0,324,249,ch1,329,255,ch2,308,226,ch3,15124,10408,ch4,16976,11275,ch5,15075,8724,ch6,27583,17844,ch7,27357,18294,ch8,28563,18742,ch9,361,287,ch10,341,264,ch11,324,250,t0, 0, t1, 0, t2, 0, t3, 0
10,-25,BH1730,ch0,307,236,ch1,317,243,ch2,307,222,ch3,12912,8955,ch4,14592,9798,ch5,9794,6617,ch6,28305,18703,ch7,28649,19139,ch8,29799,19087,ch9,351,278,ch10,317,249,ch11,304,237,t0, 0, t1, 0, t2, 0, t3, 0
10,-20,BH1730,ch0,309,236,ch1,308,232,ch2,306,217,ch3,10833,7657,ch4,12292,8300,ch5,1738,1502,ch6,28591,18983,ch7,29607,19366,ch8,30679,19352,ch9,463,382,ch10,390,331,ch11,335,270,t0, 0, t1, 0, t2, 0, t3, 0
10,-15,BH1730,ch0,309,232,ch1,319,237,ch2,316,224,ch3,8740,6381,ch4,9972,6911,ch5,770,738,ch6,29032,19212,ch7,30085,19711,ch8,30689,19432,ch9,725,751,ch10,589,650,ch11,691,746,t0, 0, t1, 0, t2, 0, t3, 0
10,-10,BH1730,ch0,336,249,ch1,339,250,ch2,340,238,ch3,6652,5052,ch4,7410,5232,ch5,545,514,ch6,29352,19435,ch7,30174,19637,ch8,30816,19554,ch9,891,919,ch10,811,965,ch11,1021,1219,t0, 0, t1, 0, t2, 0, t3, 0
10,-5,BH1730,ch0,360,267,ch1,371,272,ch2,377,262,ch3,4609,4030,ch4,4899,2948,ch5,637,560,ch6,29433,19120,ch7,30198,19411,ch8,30524,20306,ch9,894,866,ch10,1300,1203,ch11,2139,1797,t0, 0, t1, 0, t2, 0, t3, 0
10,0,BH1730,ch0,402,295,ch1,423,307,ch2,467,324,ch3,2716,2657,ch4,1301,1306,ch5,727,662,ch6,29441,19130,ch7,30142,19489,ch8,30797,19854,ch9,807,767,ch10,1057,1013,ch11,3732,3276,t0, 0, t1, 0, t2, 0, t3, 0
10,5,BH1730,ch0,445,324,ch1,485,352,ch2,481,334,ch3,1489,1404,ch4,1322,1304,ch5,797,744,ch6,29572,18836,ch7,30221,19766,ch8,30479,20012,ch9,651,602,ch10,5277,2856,ch11,5463,4855,t0, 0, t1, 0, t2, 0, t3, 0
10,10,BH1730,ch0,459,339,ch1,498,365,ch2,461,323,ch3,846,1046,ch4,778,1034,ch5,741,833,ch6,29229,19317,ch7,30102,19830,ch8,30080,19446,ch9,589,571,ch10,8025,5249,ch11,7789,6035,t0, 0, t1, 0, t2, 0, t3, 0
10,15,BH1730,ch0,517,389,ch1,504,377,ch2,430,306,ch3,520,585,ch4,488,595,ch5,553,583,ch6,28679,18965,ch7,29636,20106,ch8,29704,18968,ch9,860,799,ch10,10705,6836,ch11,10285,7425,t0, 0, t1, 0, t2, 0, t3, 0
10,20,BH1730,ch0,545,418,ch1,496,376,ch2,406,291,ch3,223,185,ch4,254,221,ch5,308,246,ch6,27956,18789,ch7,29228,19248,ch8,29196,19111,ch9,1688,1433,ch10,13208,8241,ch11,12702,8833,t0, 0, t1, 0, t2, 0, t3, 0
10,25,BH1730,ch0,536,417,ch1,504,390,ch2,410,294,ch3,204,161,ch4,217,177,ch5,226,177,ch6,27190,18358,ch7,28428,18736,ch8,28548,18684,ch9,9342,4532,ch10,15648,9633,ch11,15166,9784,t0, 0, t1, 0, t2, 0, t3, 0
10,30,BH1730,ch0,511,400,ch1,507,394,ch2,439,315,ch3,227,176,ch4,239,192,ch5,241,188,ch6,26187,17902,ch7,27110,18007,ch8,27345,18405,ch9,16712,9250,ch10,17954,10990,ch11,17515,10484,t0, 0, t1, 0, t2, 0, t3, 0
10,35,BH1730,ch0,530,411,ch1,511,392,ch2,458,326,ch3,263,202,ch4,271,213,ch5,274,209,ch6,24996,16997,ch7,25695,16636,ch8,25684,17075,ch9,19261,10756,ch10,20032,12140,ch11,19478,11792,t0, 0, t1, 0, t2, 0, t3, 0
